"","name","longitude","latitude","issues","prov","key","datasetKey","publishingOrgKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","scientificName","kingdom","phylum","order","family","genus","genericName","specificEpithet","taxonRank","dateIdentified","coordinateUncertaintyInMeters","year","month","day","eventDate","modified","lastInterpreted","references","license","geodeticDatum","class","countryCode","country","rightsHolder","identifier","informationWithheld","verbatimEventDate","datasetName","gbifID","collectionCode","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identificationID","occurrenceRemarks","identificationRemarks"
"1","Accipiter striatus",-74.059705,40.096267,"cdround,gass84","gbif",1806363338,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:26:36.189+0000","2018-02-01T17:56:25.215+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-26T23:05:17.000+0000",28000,2018,1,26,2018-01-26,"2018-01-27T00:10:59.000+0000","2018-02-02T17:33:24.822+0000","https://www.inaturalist.org/observations/9625177","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","Dr. Dana Ehret","9625177","Coordinate uncertainty increased to 28000m to protect threatened taxon","Fri Jan 26 2018 18:03:26 GMT-0500 (EST)","iNaturalist research-grade observations","1806363338","Observations","United States","https://www.inaturalist.org/observations/9625177","5097","9625177","Dr. Dana Ehret","https://www.inaturalist.org/observations/9625177","iNaturalist","© Dr. Dana Ehret some rights reserved","23:03:26Z","21136178",NA,NA
"2","Accipiter striatus",-98.562545,33.812658,"cdround,gass84","gbif",1806341314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:26:19.562+0000","2018-02-15T09:28:57.397+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-21T17:04:33.000+0000",28902,2018,1,21,2018-01-21,"2018-02-04T20:41:54.000+0000","2018-02-15T09:28:57.488+0000","https://www.inaturalist.org/observations/9550777","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","jamesmasuoka","9550777","Coordinate uncertainty increased to 28902m to protect threatened taxon","2018/01/21 10:21 AM CST","iNaturalist research-grade observations","1806341314","Observations","Texas, US","https://www.inaturalist.org/observations/9550777","5097","9550777","jamesmasuoka","https://www.inaturalist.org/observations/9550777","iNaturalist","© jamesmasuoka some rights reserved","16:21:00Z","20953974",NA,NA
"3","Accipiter striatus",-122.314108,37.988926,"cdround,gass84","gbif",1802760979,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:25:18.346+0000","2018-04-30T16:38:34.766+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-01T23:13:27.000+0000",28329,2018,1,1,2018-01-01,"2018-01-02T00:08:16.000+0000","2018-04-30T16:38:34.802+0000","https://www.inaturalist.org/observations/9337781","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","tiwane","9337781","Coordinate uncertainty increased to 28329m to protect threatened taxon","2018/01/01 11:42 AM PST","iNaturalist research-grade observations","1802760979","Observations","California, US","https://www.inaturalist.org/observations/9337781","5097","9337781","tiwane","https://www.inaturalist.org/observations/9337781","iNaturalist","© tiwane some rights reserved","19:42:00Z","20309975",NA,NA
"4","Accipiter striatus",-122.360307,37.024755,"cdround,gass84","gbif",1802763269,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:25:19.803+0000","2018-01-11T09:17:16.831+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-02T06:28:49.000+0000",28447,2018,1,1,2018-01-01,"2018-01-03T23:59:47.000+0000","2018-02-02T17:13:13.969+0000","https://www.inaturalist.org/observations/9342605","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","Jennifer Rycenga","9342605","Coordinate uncertainty increased to 28447m to protect threatened taxon","2018/01/01 10:10 AM PST","iNaturalist research-grade observations","1802763269","Observations","California, US","https://www.inaturalist.org/observations/9342605","5097","9342605","Jennifer Rycenga","https://www.inaturalist.org/observations/9342605","iNaturalist","© Jennifer Rycenga some rights reserved","18:10:00Z","20323209","Note the even tail, and the wings pulled back from around the head. When the bird went past us at close range, its drawers were not visible as they would be on a Cooper's Hawk",NA
"5","Accipiter striatus",-121.500131,37.174248,"cdround,gass84","gbif",1806339729,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:26:18.163+0000","2018-02-01T17:55:57.965+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-21T05:39:29.000+0000",28447,2018,1,20,2018-01-20,"2018-01-27T11:36:01.000+0000","2018-02-02T17:33:12.243+0000","https://www.inaturalist.org/observations/9546596","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","edward_rooks","9546596","Coordinate uncertainty increased to 28447m to protect threatened taxon","2018/01/20 12:27 PM PST","iNaturalist research-grade observations","1806339729","Observations","Santa Clara County, US-CA, US","https://www.inaturalist.org/observations/9546596","5097","9546596","edward_rooks","https://www.inaturalist.org/observations/9546596","iNaturalist","© edward_rooks some rights reserved","20:27:00Z","20941867","2 photographs of one bird, both taken within a minute, or two of each other, but the lighting and angles makes it difficult to believe it is the same bird. The marking appear different.",NA
"6","Accipiter striatus",-123.976047,49.185667,"cdround,gass84","gbif",1802771195,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:25:25.003+0000","2018-01-11T09:17:49.745+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-04T04:47:32.000+0000",169,2018,1,2,2018-01-02,"2018-01-05T05:19:34.000+0000","2018-02-02T17:13:18.021+0000","https://www.inaturalist.org/observations/9360689","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","CA","Canada","nanorca13","9360689",NA,"2018/01/02 1:25 PM PST","iNaturalist research-grade observations","1802771195","Observations","1121 Thunderbird Dr, Nanaimo, BC V9S 2P1, Canada","https://www.inaturalist.org/observations/9360689","5097","9360689","nanorca13","https://www.inaturalist.org/observations/9360689","iNaturalist","© nanorca13 some rights reserved","21:25:00Z","20381948",NA,NA
"7","Accipiter striatus",-103.464187,50.07486,"cdround,gass84","gbif",1802777994,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:25:29.103+0000","2018-01-11T09:18:17.633+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-05T22:41:03.000+0000",NA,2018,1,4,2018-01-04,"2018-01-05T23:15:48.000+0000","2018-02-02T17:13:18.888+0000","https://www.inaturalist.org/observations/9376083","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","CA","Canada","Anita Draper","9376083",NA,"2018/01/04 2:03 PM CST","iNaturalist research-grade observations","1802777994","Observations","Division No. 6, Saskatchewan, Canada","https://www.inaturalist.org/observations/9376083","5097","9376083","Anita Draper","https://www.inaturalist.org/observations/9376083","iNaturalist","© Anita Draper some rights reserved","20:03:00Z","20433074","First saw it on edge of shelterbelt then it moved to within 10 feet of suet feeder. Flew away without prey.",NA
"8","Accipiter striatus",-122.267538,37.083665,"cdround,gass84","gbif",1807330165,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:27:24.807+0000","2018-02-15T09:30:08.748+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-02-09T17:28:49.000+0000",28447,2018,1,1,2018-01-01,"2018-02-10T03:52:04.000+0000","2018-02-15T09:31:13.679+0000","https://www.inaturalist.org/observations/9797637","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","Donna Pomeroy","9797637","Coordinate uncertainty increased to 28447m to protect threatened taxon","2018/01/01 11:09 AM PST","iNaturalist research-grade observations","1807330165","Observations","California, US","https://www.inaturalist.org/observations/9797637","5097","9797637","Donna Pomeroy","https://www.inaturalist.org/observations/9797637","iNaturalist","© Donna Pomeroy some rights reserved","19:09:00Z","21590306",NA,NA
"9","Accipiter striatus",-115.097844,36.156902,"cdround,gass84","gbif",1806356037,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:26:30.805+0000","2018-03-26T14:52:10.867+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-25T01:24:41.000+0000",28592,2018,1,23,2018-01-23,"2018-03-04T20:29:42.000+0000","2018-03-26T14:52:10.889+0000","https://www.inaturalist.org/observations/9605812","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","lonnyholmes","9605812","Coordinate uncertainty increased to 28592m to protect threatened taxon","2018/01/23 9:52 AM PST","iNaturalist research-grade observations","1806356037","Observations","Clark County, US-NV, US","https://www.inaturalist.org/observations/9605812","5097","9605812","lonnyholmes","https://www.inaturalist.org/observations/9605812","iNaturalist","© lonnyholmes some rights reserved","17:52:00Z","21077671","Very small & fast flying.",NA
"10","Accipiter striatus",-121.916164,37.966792,"cdround,gass84","gbif",1802790830,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:25:38.708+0000","2018-03-08T06:55:24.997+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-08T17:49:48.000+0000",28329,2018,1,6,2018-01-06,"2018-02-10T13:56:25.000+0000","2018-03-08T06:55:25.020+0000","https://www.inaturalist.org/observations/9411162","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","kendalloei","9411162","Coordinate uncertainty increased to 28329m to protect threatened taxon","Sat Jan 06 2018 10:36:40 GMT-0800 (PST)","iNaturalist research-grade observations","1802790830","Observations","California, US","https://www.inaturalist.org/observations/9411162","5097","9411162","kendalloei","https://www.inaturalist.org/observations/9411162","iNaturalist","© kendalloei some rights reserved","18:36:40Z","20534480","Looking a little ragged.",NA
"11","Accipiter striatus",-122.21248,39.156836,"cdround,gass84","gbif",1806371730,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:26:42.828+0000","2018-02-15T09:29:20.808+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-28T23:31:11.000+0000",28151,2018,1,28,2018-01-28,"2018-02-04T17:38:15.000+0000","2018-02-15T09:29:22.012+0000","https://www.inaturalist.org/observations/9647799","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","makayla530","9647799","Coordinate uncertainty increased to 28151m at the request of the observer","2018/01/28 12:46 PM PST","iNaturalist research-grade observations","1806371730","Observations","Colusa County, US-CA, US","https://www.inaturalist.org/observations/9647799","5097","9647799","makayla530","https://www.inaturalist.org/observations/9647799","iNaturalist","© makayla530 some rights reserved","20:46:00Z","21198282","I adjusted the quality of the third photo to get a better view of the breast.",NA
"12","Accipiter striatus",-103.742344,20.662626,"cdround,gass84","gbif",1806372635,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:26:43.540+0000","2018-04-02T15:21:42.629+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-29T00:58:25.000+0000",30453,2018,1,27,2018-01-27,"2018-03-24T07:49:15.000+0000","2018-04-02T15:21:42.641+0000","https://www.inaturalist.org/observations/9650020","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","MX","Mexico","Julio Alejandro Álvarez Ruiz","9650020","Coordinate uncertainty increased to 30453m to protect threatened taxon","2018/01/27 8:00 AM CST","iNaturalist research-grade observations","1806372635","Observations","Jalisco, MX","https://www.inaturalist.org/observations/9650020","5097","9650020","Julio Alejandro Álvarez Ruiz","https://www.inaturalist.org/observations/9650020","iNaturalist","© Julio Alejandro Álvarez Ruiz some rights reserved","14:00:00Z","21200745",NA,NA
"13","Accipiter striatus",-74.810824,38.955414,"cdround,gass84","gbif",1806338420,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:26:17.256+0000","2018-02-01T17:55:56.436+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-21T00:44:18.000+0000",28181,2018,1,20,2018-01-20,"2018-01-21T01:33:42.000+0000","2018-02-02T17:33:09.319+0000","https://www.inaturalist.org/observations/9543140","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","Mirko Schoenitz","9543140","Coordinate uncertainty increased to 28181m to protect threatened taxon","2018/01/20 3:22 PM EST","iNaturalist research-grade observations","1806338420","Observations","United States","https://www.inaturalist.org/observations/9543140","5097","9543140","Mirko Schoenitz","https://www.inaturalist.org/observations/9543140","iNaturalist","by Mirko Schoenitz no rights reserved","20:22:00Z","20932851",NA,NA
"14","Accipiter striatus",-74.174611,40.398185,"cdround,gass84","gbif",1802790707,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:25:38.669+0000","2018-01-25T15:13:03.829+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-08T13:47:49.000+0000",27969,2018,1,4,2018-01-04,"2018-01-10T16:56:27.000+0000","2018-02-02T17:13:26.335+0000","https://www.inaturalist.org/observations/9410852","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","wsimmons","9410852","Coordinate uncertainty increased to 27969m to protect threatened taxon","2018-01-04 11:54:04 AM EST","iNaturalist research-grade observations","1802790707","Observations","United States","https://www.inaturalist.org/observations/9410852","5097","9410852","wsimmons","https://www.inaturalist.org/observations/9410852","iNaturalist","© wsimmons some rights reserved","16:54:04Z","20528635","Feeding on kill by hole in iced-up pond. Photos by Mike Fedosh.",NA
"15","Accipiter striatus",-101.313546,19.692006,"cdround,gass84","gbif",1802796435,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:25:42.869+0000","2018-02-01T17:55:19.437+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-10T01:09:16.000+0000",30545,2018,1,9,2018-01-09,"2018-01-23T03:51:20.000+0000","2018-02-02T17:13:31.135+0000","https://www.inaturalist.org/observations/9425199","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","MX","Mexico","Ulises Alejandre-Espinoza.","9425199","Coordinate uncertainty increased to 30545m to protect threatened taxon","2018/01/09 12:45 PM CST","iNaturalist research-grade observations","1802796435","Observations","Michoacán, MX","https://www.inaturalist.org/observations/9425199","5097","9425199","Ulises Alejandre-Espinoza.","https://www.inaturalist.org/observations/9425199","iNaturalist","© Ulises Alejandre-Espinoza. some rights reserved","18:45:00Z","20577959",NA,NA
"16","Accipiter striatus",-102.311762,19.875535,"cdround,gass84","gbif",1805390069,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:25:51.726+0000","2018-01-25T15:14:40.432+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-13T00:17:21.000+0000",30527,2018,1,12,2018-01-12,"2018-01-13T18:49:53.000+0000","2018-02-02T17:28:46.421+0000","https://www.inaturalist.org/observations/9452946","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","MX","Mexico","Ricardo A. T.","9452946","Coordinate uncertainty increased to 30527m to protect threatened taxon","2018/01/12 10:26 AM CST","iNaturalist research-grade observations","1805390069","Observations","Michoacán, MX","https://www.inaturalist.org/observations/9452946","5097","9452946","Ricardo A. T.","https://www.inaturalist.org/observations/9452946","iNaturalist","© Ricardo A. T. some rights reserved","16:26:00Z","20664358","Creo que pecho canela pero no estoy seguro, por tamaño y el pico mas que nada.",NA
"17","Accipiter striatus",-97.761617,30.265575,"cdround,gass84","gbif",1805387149,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:25:49.280+0000","2018-03-26T14:50:57.345+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-12T03:52:22.000+0000",29382,2018,1,6,2018-01-06,"2018-03-05T15:42:36.000+0000","2018-03-26T14:50:57.358+0000","https://www.inaturalist.org/observations/9445601","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","AJ Johnson","9445601","Coordinate uncertainty increased to 29382m to protect threatened taxon","2018/01/06 2:21 AM CST","iNaturalist research-grade observations","1805387149","Observations","Travis County, US-TX, US","https://www.inaturalist.org/observations/9445601","5097","9445601","AJ Johnson","https://www.inaturalist.org/observations/9445601","iNaturalist","© AJ Johnson some rights reserved","08:21:00Z","20638356","Pictures are super-cropped.",NA
"18","Accipiter striatus",-121.820626,37.292001,"cdround,gass84","gbif",1805391169,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-05-09T03:25:52.411+0000","2018-01-25T15:14:46.016+0000",110,"HUMAN_OBSERVATION",9600371,1,44,212,7191147,2877,9405810,"Accipiter striatus Vieillot, 1897","Animalia","Chordata","Accipitriformes","Accipitridae","Accipiter","Accipiter","striatus","SPECIES","2018-01-13T14:46:48.000+0000",28417,2018,1,12,2018-01-12,"2018-01-14T01:56:06.000+0000","2018-02-02T17:28:50.683+0000","https://www.inaturalist.org/observations/9455660","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Aves","US","United States","Anne Parsons","9455660","Coordinate uncertainty increased to 28417m to protect threatened taxon","2018/01/12 12:58 PM PST","iNaturalist research-grade observations","1805391169","Observations","Santa Clara County, US-CA, US","https://www.inaturalist.org/observations/9455660","5097","9455660","Anne Parsons","https://www.inaturalist.org/observations/9455660","iNaturalist","© Anne Parsons some rights reserved","20:58:00Z","20678952",NA,"Thanks, @birdnerd12, for telling me what characteristics to look for. This helps me learn."
